"bike","route","length_meter", "length_birdway","duration_sec", "duration_time", "count_coords", "seconds per interval"
"747","1","501.2","278.1070849823679","86.8","1 min 27 sec","11","0.12672811059907835"
"747","2","331.6","260.87116700760504","54.3","0 min 54 sec","16","0.2946593001841621"
"748","1","490.5","263.4311796794973","99.5","1 min 40 sec","19","0.19095477386934673"
"748","2","270.5","212.14313316243675","63.6","1 min 4 sec","10","0.15723270440251572"
"749","1","344","220.9269459660124","68.6","1 min 9 sec","10","0.1457725947521866"
"749","2","284.1","226.89309189370948","58.8","0 min 59 sec","13","0.22108843537414968"
"750","1","349.7","269.1125223910497","71.8","1 min 12 sec","16","0.22284122562674097"
"750","2","","338.0670328634383","","0 min 0 sec","20",""
"751","1","318.5","267.01594895703477","52.1","0 min 52 sec","9","0.1727447216890595"
"751","2","371.5","141.19702467926058","60.8","1 min 1 sec","8","0.13157894736842105"
"752","1","","272.3335920127019","","0 min 0 sec","20",""
"752","2","","237.306251776668","","0 min 0 sec","20",""
"753","1","","284.1980290538167","","0 min 0 sec","20",""
"753","2","","292.6006008616217","","0 min 0 sec","20",""
"754","1","","1073.1938135622281","","0 min 0 sec","20",""
"754","2","","507.8338507932149","","0 min 0 sec","20",""
"755","1","","187.61955342047014","","0 min 0 sec","20",""
"755","2","","191.54155172358563","","0 min 0 sec","20",""
"756","1","","213.25934093652035","","0 min 0 sec","20",""
"756","2","396.6","288.52740534273437","64.9","1 min 5 sec","15","0.2311248073959938"
"757","1","300","188.83521995209958","49.1","0 min 49 sec","17","0.34623217922606925"
"757","2","283","278.61245779659254","46.3","0 min 46 sec","11","0.23758099352051837"
"758","1","","120.39740588275069","","0 min 0 sec","20",""
"758","2","","267.6987828718826","","0 min 0 sec","20",""
"759","1","","370.16593484614725","","0 min 0 sec","20",""
"759","2","419","220.06343227436324","68.6","1 min 9 sec","17","0.2478134110787172"
"760","1","","261.5920477700519","","0 min 0 sec","20",""
"760","2","","205.63562605884303","","0 min 0 sec","20",""
"761","1","652.5","283.2798593230407","115.7","1 min 56 sec","19","0.16421780466724287"
"761","2","444.7","330.1467531626153","72.8","1 min 13 sec","8","0.10989010989010989"
"762","1","","330.85244297415494","","0 min 0 sec","20",""
"762","2","","352.37232546016014","","0 min 0 sec","20",""
"763","1","","196.03298800601155","","0 min 0 sec","12",""
"763","2","445","289.5283556881106","72.8","1 min 13 sec","11","0.15109890109890112"
"764","1","","370.43294606506515","","0 min 0 sec","20",""
"764","2","","355.68699691661726","","0 min 0 sec","20",""
"765","1","","273.2793010944604","","0 min 0 sec","20",""
"765","2","","141.37633780605205","","0 min 0 sec","20",""
"766","1","303.4","273.5768885101793","49.6","0 min 50 sec","12","0.24193548387096772"
"766","2","","346.0424607220556","","0 min 0 sec","20",""
"767","1","","318.87135407782006","","0 min 0 sec","20",""
"767","2","","235.81533844840774","","0 min 0 sec","20",""
"768","1","","378.6572547861749","","0 min 0 sec","20",""
"768","2","351.3","269.1489116221347","57.5","0 min 58 sec","15","0.2608695652173913"
"769","1","548","260.198610988086","93.7","1 min 34 sec","10","0.10672358591248665"
"769","2","493.5","261.4052519501848","84.4","1 min 24 sec","7","0.08293838862559241"
"770","1","349.4","247.85881693218454","136.9","2 min 17 sec","17","0.1241782322863404"
"770","2","301.5","237.13188228446958","116","1 min 56 sec","12","0.10344827586206896"
"771","1","267.2","233.10135991210535","48","0 min 48 sec","17","0.3541666666666667"
"771","2","","208.60968939998398","","0 min 0 sec","20",""
"772","1","","342.8079985970864","","0 min 0 sec","20",""
"772","2","","179.44239859449374","","0 min 0 sec","20",""
"773","1","","243.3502041183024","","0 min 0 sec","20",""
"773","2","400","241.22632367431592","65.5","1 min 6 sec","16","0.24427480916030533"
"774","1","","148.88633781540247","","0 min 0 sec","20",""
"774","2","308.4","286.9891725814754","59.7","0 min 60 sec","17","0.2847571189279732"
"775","1","","171.78251418017595","","0 min 0 sec","20",""
"775","2","","236.4459174119335","","0 min 0 sec","20",""
"776","1","595.2","295.3326762971675","105.9","1 min 46 sec","14","0.13220018885741264"
"776","2","553.2","288.04441328273015","96","1 min 36 sec","17","0.17708333333333334"
"777","1","144.1","143.85751394135053","26.7","0 min 27 sec","7","0.2621722846441948"
"777","2","494.8","241.72560159153338","81","1 min 21 sec","13","0.16049382716049382"
"778","1","353.3","249.4461866869424","59","0 min 59 sec","15","0.2542372881355932"
"778","2","","123.64323615854376","","0 min 0 sec","20",""
"779","1","216.3","213.00658870138776","35.4","0 min 35 sec","11","0.3107344632768362"
"779","2","","368.56077848586","","0 min 0 sec","20",""
"780","1","","366.5127567839069","","0 min 0 sec","20",""
"780","2","","422.8820644048537","","0 min 0 sec","20",""
"781","1","462.7","242.0010506105013","168.7","2 min 49 sec","12","0.07113218731475994"
"781","2","396.3","286.3325331057206","157.2","2 min 37 sec","11","0.06997455470737914"
"782","1","","120.6301048293289","","0 min 0 sec","20",""
"782","2","","177.2879564752708","","0 min 0 sec","20",""
"783","1","195.8","182.00481187208135","32.5","0 min 33 sec","8","0.24615384615384617"
"783","2","384.5","255.8548228248182","63.4","1 min 3 sec","14","0.22082018927444796"
"784","1","","247.38450341661172","","0 min 0 sec","20",""
"784","2","","184.3140769537941","","0 min 0 sec","20",""
"785","1","","259.91191460817925","","0 min 0 sec","20",""
"785","2","327.1","232.12005611190253","55.7","0 min 56 sec","20","0.3590664272890485"
"786","1","","174.61916050302682","","0 min 0 sec","20",""
"786","2","","160.3824706466756","","0 min 0 sec","20",""
"787","1","","197.39033396987915","","0 min 0 sec","20",""
"787","2","309.2","241.93651105760904","53.5","0 min 54 sec","20","0.37383177570093457"
"788","1","","194.8324434032679","","0 min 0 sec","20",""
"788","2","272.5","199.65454744734473","46.4","0 min 46 sec","14","0.3017241379310345"
"789","1","","267.46557089949863","","0 min 0 sec","20",""
"789","2","","242.39982841953898","","0 min 0 sec","20",""
"790","1","","180.0301398886233","","0 min 0 sec","20",""
"790","2","","319.3243129046084","","0 min 0 sec","20",""
"791","1","389.9","189.29366430272057","70.9","1 min 11 sec","13","0.18335684062059238"
"791","2","","182.24080016848956","","0 min 0 sec","20",""
"792","1","","272.943171065379","","0 min 0 sec","20",""
"792","2","329.1","283.6247618921184","53.9","0 min 54 sec","18","0.3339517625231911"
"793","1","365.4","265.190504105104","85.1","1 min 25 sec","18","0.21151586368977673"
"793","2","","193.209315466449","","0 min 0 sec","20",""
"794","1","","136.81174305650413","","0 min 0 sec","20",""
"794","2","308.9","208.74929030380184","62.3","1 min 2 sec","13","0.2086677367576244"
"795","1","","258.14627385390054","","0 min 0 sec","20",""
"795","2","","234.56476876638428","","0 min 0 sec","20",""
"796","1","","232.81898580392343","","0 min 0 sec","20",""
"796","2","341.9","248.27145438887956","56","0 min 56 sec","13","0.23214285714285715"
"797","1","397.5","248.7620296089821","80","1 min 20 sec","15","0.1875"
"797","2","324.6","211.9338034190026","62.3","1 min 2 sec","14","0.22471910112359553"
"798","1","","252.61534082473486","","0 min 0 sec","20",""
"798","2","","190.44236625764","","0 min 0 sec","20",""
"799","1","","246.43572557062825","","0 min 0 sec","20",""
"799","2","223.6","206.29902068940365","44","0 min 44 sec","11","0.25"
"800","1","308.2","222.16893372984336","50.4","0 min 50 sec","12","0.2380952380952381"
"800","2","","311.3365692165241","","0 min 0 sec","20",""
"801","1","","142.2656655249626","","0 min 0 sec","20",""
"801","2","","308.86397648241865","","0 min 0 sec","20",""
"802","1","","244.17672834286068","","0 min 0 sec","20",""
"802","2","295","253.058253238315","56.6","0 min 57 sec","18","0.31802120141342755"
"803","1","289.9","279.54817144408815","47.4","0 min 47 sec","12","0.25316455696202533"
"803","2","","166.20517547493876","","0 min 0 sec","20",""
"804","1","","282.6880887179912","","0 min 0 sec","20",""
"804","2","285.9","203.50313772206763","64.6","1 min 5 sec","10","0.15479876160990713"
"805","1","","376.56882608853334","","0 min 0 sec","20",""
"805","2","562.4","316.7787250063977","96.8","1 min 37 sec","17","0.1756198347107438"
"806","1","257.9","183.51520364046144","55.3","0 min 55 sec","5","0.09041591320072333"
"806","2","","554.923461433921","","0 min 0 sec","20",""
"807","1","336.3","193.62357424184046","92.2","1 min 32 sec","13","0.14099783080260303"
"807","2","241.2","214.77570414281013","76.9","1 min 17 sec","17","0.22106631989596878"
"808","1","","564.8573660472185","","0 min 0 sec","20",""
"808","2","435.8","262.962761246541","78.8","1 min 19 sec","17","0.21573604060913706"
"809","1","","204.96973499448532","","0 min 0 sec","20",""
"809","2","663.6","259.7869479098827","120.7","2 min 1 sec","19","0.15741507870753935"
"810","1","","216.36222773003192","","0 min 0 sec","20",""
"810","2","","67.42815918240322","","0 min 0 sec","20",""
"811","1","513.7","286.43412998291547","129.9","2 min 10 sec","16","0.12317167051578136"
"811","2","325.2","289.2902900800699","53.2","0 min 53 sec","16","0.3007518796992481"
"812","1","","200.53582860784314","","0 min 0 sec","20",""
"812","2","","206.07000955239658","","0 min 0 sec","20",""
"813","1","311.3","232.2793102538339","63.9","1 min 4 sec","14","0.2190923317683881"
"813","2","280.4","200.75373610192375","57.6","0 min 58 sec","9","0.15625"
"814","1","","138.51396602608125","","0 min 0 sec","20",""
"814","2","146.6","137.2333285487001","37.7","0 min 38 sec","6","0.15915119363395225"
"815","1","322.5","246.063898387096","61.3","1 min 1 sec","12","0.19575856443719414"
"815","2","396.5","223.50191145660446","103","1 min 43 sec","19","0.18446601941747573"
"816","1","","104.73262316578513","","0 min 0 sec","20",""
"816","2","","228.41697658305188","","0 min 0 sec","20",""
"817","1","313.5","225.0168516391068","51.3","0 min 51 sec","10","0.19493177387914232"
"817","2","","300.0640454451115","","0 min 0 sec","20",""
"818","1","414.2","280.0956327192439","105.4","1 min 45 sec","14","0.13282732447817835"
"818","2","","216.37669946604154","","0 min 0 sec","20",""
"819","1","283.8","231.61939155904707","48.6","0 min 49 sec","12","0.24691358024691357"
"819","2","294.8","228.9483716125726","50.5","0 min 51 sec","10","0.19801980198019803"
"820","1","","314.6762302716444","","0 min 0 sec","20",""
"820","2","","141.28119673108907","","0 min 0 sec","20",""
"821","1","260.6","206.38125407476525","42.6","0 min 43 sec","14","0.32863849765258213"
"821","2","","227.0369554087177","","0 min 0 sec","20",""
"822","1","525.4","203.88477405362812","130.4","2 min 10 sec","17","0.1303680981595092"
"822","2","550.4","228.89894237004313","134.5","2 min 15 sec","17","0.12639405204460966"
"823","1","","76.15081408414426","","0 min 0 sec","20",""
"823","2","295.1","233.6352699300028","52.9","0 min 53 sec","14","0.26465028355387527"
"824","1","","50.87263772689144","","0 min 0 sec","20",""
"824","2","358.5","276.6752838860488","62.7","1 min 3 sec","12","0.19138755980861244"
"825","1","","312.71568200839005","","0 min 0 sec","20",""
"825","2","","349.2511135692437","","0 min 0 sec","20",""
"826","1","","122.88132910411584","","0 min 0 sec","20",""
"826","2","","254.3790671821532","","0 min 0 sec","20",""
"827","1","","274.56960448290704","","0 min 0 sec","20",""
"827","2","","378.0086926196322","","0 min 0 sec","20",""
"828","1","","291.44054353958205","","0 min 0 sec","20",""
"828","2","290","247.19577019934755","56.4","0 min 56 sec","17","0.30141843971631205"
"829","1","","126.1439799121431","","0 min 0 sec","20",""
"829","2","363.3","267.6360970282123","87.9","1 min 28 sec","19","0.21615472127417518"
"830","1","","372.3548104675596","","0 min 0 sec","20",""
"830","2","","287.5928944700333","","0 min 0 sec","20",""
"831","1","404.2","241.2937220041491","109.1","1 min 49 sec","20","0.18331805682859761"
"831","2","307.6","263.6020078959155","50.3","0 min 50 sec","18","0.35785288270377735"
"832","1","","690.9011688247837","","0 min 0 sec","20",""
"832","2","","214.73050692066602","","0 min 0 sec","20",""
"833","1","","267.71500288648343","","0 min 0 sec","20",""
"833","2","","543.6143989280565","","0 min 0 sec","20",""
"834","1","","197.13637191406008","","0 min 0 sec","20",""
"834","2","","260.39980034554077","","0 min 0 sec","20",""
"835","1","420.1","300.45151438459726","68.7","1 min 9 sec","19","0.2765647743813683"
"835","2","","304.1282684512184","","0 min 0 sec","20",""
"836","1","466.3","204.3309877348803","78.1","1 min 18 sec","17","0.21766965428937263"
"836","2","431.6","294.12232173738397","72.4","1 min 12 sec","15","0.20718232044198892"
"837","1","","192.16971136912045","","0 min 0 sec","20",""
"837","2","","211.41098068102943","","0 min 0 sec","20",""
"838","1","401.9","235.73623735767916","127.5","2 min 8 sec","18","0.1411764705882353"
"838","2","427.5","300.59265829825756","139.2","2 min 19 sec","20","0.14367816091954025"
"839","1","","202.30831521217422","","0 min 0 sec","20",""
"839","2","404.6","220.09683490729228","89.3","1 min 29 sec","19","0.2127659574468085"
"840","1","256.3","194.04578626481643","78.7","1 min 19 sec","8","0.10165184243964422"
"840","2","","174.94266897733758","","0 min 0 sec","20",""
"841","1","483","281.1181225541445","103.4","1 min 43 sec","20","0.19342359767891681"
"841","2","333.1","252.82741836913164","76","1 min 16 sec","13","0.17105263157894737"
"842","1","331.6","172.2265929658977","61","1 min 1 sec","17","0.2786885245901639"
"842","2","361.8","294.65280655133137","65.9","1 min 6 sec","13","0.19726858877086492"
"843","1","","110.44346564919971","","0 min 0 sec","20",""
"843","2","","217.3579809324281","","0 min 0 sec","20",""
"844","1","","342.70715972102556","","0 min 0 sec","20",""
"844","2","448.6","290.5103439118135","73.4","1 min 13 sec","15","0.20435967302452315"
"845","1","306.3","272.4333933306441","72.9","1 min 13 sec","16","0.2194787379972565"
"845","2","","439.8291988061971","","0 min 0 sec","20",""
"846","1","","173.74268821859718","","0 min 0 sec","20",""
"846","2","","143.56511704210257","","0 min 0 sec","20",""
"847","1","253.8","220.4908697538731","56","0 min 56 sec","12","0.21428571428571427"
"847","2","411.1","297.5252792929139","69.5","1 min 10 sec","18","0.2589928057553957"
"848","1","320.7","228.96165155071498","66.5","1 min 7 sec","7","0.10526315789473684"
"848","2","386.7","291.4466924625835","79.7","1 min 20 sec","8","0.10037641154328733"
"849","1","","383.9628814342351","","0 min 0 sec","20",""
"849","2","","213.8586293153857","","0 min 0 sec","20",""
"850","1","","199.67829444264368","","0 min 0 sec","20",""
"850","2","","206.8823848426575","","0 min 0 sec","20",""
"851","1","","117.98407614971082","","0 min 0 sec","20",""
"851","2","","127.46911596379788","","0 min 0 sec","20",""
"852","1","287.4","253.67620015654367","47","0 min 47 sec","12","0.2553191489361702"
"852","2","562.9","270.25595782003114","92.1","1 min 32 sec","12","0.13029315960912052"
"853","1","","263.0926309300246","","0 min 0 sec","20",""
"853","2","219.8","205.31313419809263","41.8","0 min 42 sec","8","0.19138755980861244"
"854","1","","166.40677181790176","","0 min 0 sec","20",""
"854","2","","216.3942965365181","","0 min 0 sec","20",""
"855","1","","196.6112746920341","","0 min 0 sec","20",""
"855","2","371","275.53308380525664","60.7","1 min 1 sec","19","0.3130148270181219"
"856","1","333.4","242.63633168502292","86.9","1 min 27 sec","15","0.17261219792865362"
"856","2","","302.84396598181354","","0 min 0 sec","20",""
"857","1","297.7","236.01302843242158","104.2","1 min 44 sec","8","0.07677543186180422"
"857","2","","183.14063565002056","","0 min 0 sec","20",""
"858","1","","203.82278459619022","","0 min 0 sec","20",""
"858","2","262.1","175.61982980029114","42.9","0 min 43 sec","14","0.32634032634032634"
"859","1","323.5","251.97036679509915","52.9","0 min 53 sec","8","0.15122873345935728"
"859","2","605.5","260.70033136073044","102.9","1 min 43 sec","20","0.1943634596695821"
"860","1","","268.93285338403064","","0 min 0 sec","20",""
"860","2","455.2","235.2551151123825","74.9","1 min 15 sec","15","0.20026702269692923"
"861","1","","217.01025924813328","","0 min 0 sec","20",""
"861","2","","210.78197750135737","","0 min 0 sec","20",""
"862","1","367.8","233.40518210507926","68.8","1 min 9 sec","16","0.23255813953488372"
"862","2","","260.41031785999235","","0 min 0 sec","20",""
"863","1","","217.74048729669988","","0 min 0 sec","20",""
"863","2","","92.56629926647024","","0 min 0 sec","20",""
"864","1","","301.2928083186169","","0 min 0 sec","20",""
"864","2","","174.49396302951723","","0 min 0 sec","20",""
"865","1","","202.68106966607476","","0 min 0 sec","20",""
"865","2","","260.69978799997847","","0 min 0 sec","20",""
"866","1","","278.23458363701997","","0 min 0 sec","20",""
"866","2","","199.86627204562222","","0 min 0 sec","20",""
"867","1","","293.61890666976115","","0 min 0 sec","20",""
"867","2","","355.83165749789003","","0 min 0 sec","20",""
"868","1","","131.73845903282304","","0 min 0 sec","20",""
"868","2","350.8","250.15427111674987","88.9","1 min 29 sec","18","0.20247469066366702"
"869","1","","285.687928350269","","0 min 0 sec","20",""
"869","2","","260.92873859029066","","0 min 0 sec","20",""
"870","1","","312.3397225685712","","0 min 0 sec","20",""
"870","2","417.1","285.4127486493567","70.4","1 min 10 sec","17","0.2414772727272727"
"871","1","","172.42806390788553","","0 min 0 sec","20",""
"871","2","267.9","226.71109849022855","44.2","0 min 44 sec","11","0.24886877828054296"
"872","1","423.3","254.15046424887154","70.7","1 min 11 sec","14","0.198019801980198"
"872","2","","316.7722324694044","","0 min 0 sec","20",""
"873","1","333.1","306.9554716639059","59.6","0 min 60 sec","13","0.2181208053691275"
"873","2","254.5","212.43645355675963","69.2","1 min 9 sec","15","0.21676300578034682"
"874","1","","202.31888991082468","","0 min 0 sec","20",""
"874","2","377.9","207.68458789380773","61.8","1 min 2 sec","18","0.29126213592233013"
"875","1","225.3","185.12216647960446","60.8","1 min 1 sec","16","0.2631578947368421"
"875","2","","410.3006543457993","","0 min 0 sec","20",""
"876","1","281.3","241.16346189336724","62.1","1 min 2 sec","16","0.2576489533011272"
"876","2","","258.59126787214853","","0 min 0 sec","20",""
"877","1","348.3","254.2068097065895","123.9","2 min 4 sec","12","0.09685230024213075"
"877","2","","208.321329837684","","0 min 0 sec","20",""
"878","1","","273.2221848570185","","0 min 0 sec","20",""
"878","2","476.1","269.1164445933563","83.5","1 min 24 sec","20","0.23952095808383234"
"879","1","241.2","207.26985462317379","39.5","0 min 40 sec","11","0.27848101265822783"
"879","2","","239.573752675478","","0 min 0 sec","20",""
"880","1","","294.4594847399668","","0 min 0 sec","20",""
"880","2","","224.28771750265435","","0 min 0 sec","20",""
"881","1","224.3","163.23892813970812","90.7","1 min 31 sec","10","0.11025358324145534"
"881","2","","263.77750751553856","","0 min 0 sec","20",""
"882","1","","341.26007847459243","","0 min 0 sec","20",""
"882","2","288.6","190.00157799796176","47.2","0 min 47 sec","16","0.3389830508474576"
"883","1","249.3","213.50170832555474","60","1 min 0 sec","17","0.2833333333333333"
"883","2","","267.540584307291","","0 min 0 sec","20",""
"884","1","277.9","216.64429591949107","56.2","0 min 56 sec","14","0.24911032028469748"
"884","2","292.5","249.45008151629537","58.5","0 min 59 sec","12","0.20512820512820512"
"885","1","","209.77092334339545","","0 min 0 sec","20",""
"885","2","","253.9640623822527","","0 min 0 sec","20",""
"886","1","","72.48320380413467","","0 min 0 sec","20",""
"886","2","254.9","234.19515975807306","41.7","0 min 42 sec","16","0.38369304556354916"
"887","1","","254.03038884413598","","0 min 0 sec","20",""
"887","2","303.8","203.14747245252417","59.8","0 min 60 sec","18","0.3010033444816054"
"888","1","","223.32866199021407","","0 min 0 sec","20",""
"888","2","","194.8429220519418","","0 min 0 sec","20",""
"889","1","","183.09044685838177","","0 min 0 sec","20",""
"889","2","","234.25372776409597","","0 min 0 sec","20",""
"890","1","","202.6968627669599","","0 min 0 sec","20",""
"890","2","276","265.3928516462854","51.4","0 min 51 sec","8","0.1556420233463035"
"891","1","","240.90123898812598","","0 min 0 sec","20",""
"891","2","313.4","275.8738658182639","57.4","0 min 57 sec","13","0.2264808362369338"
"892","1","","312.25118537821015","","0 min 0 sec","20",""
"892","2","251.1","219.11928182303046","68.1","1 min 8 sec","11","0.16152716593245228"
"893","1","","116.8629088560899","","0 min 0 sec","20",""
"893","2","","248.4129544814387","","0 min 0 sec","20",""
"894","1","","133.73356177802154","","0 min 0 sec","20",""
"894","2","403.9","257.4786144073287","66.1","1 min 6 sec","16","0.24205748865355525"
"895","1","","233.85849788839096","","0 min 0 sec","20",""
"895","2","","201.10829285538057","","0 min 0 sec","20",""
"896","1","","282.01861561675753","","0 min 0 sec","20",""
"896","2","","324.94041788943355","","0 min 0 sec","20",""
"897","1","","126.86485700974112","","0 min 0 sec","20",""
"897","2","","120.6666492940934","","0 min 0 sec","20",""
"898","1","","391.9170729464411","","0 min 0 sec","20",""
"898","2","371.4","236.4079539438243","61.8","1 min 2 sec","19","0.3074433656957929"
"899","1","378.1","251.2231402632601","80.4","1 min 20 sec","19","0.23631840796019898"
"899","2","267.1","254.87297385323993","45.8","0 min 46 sec","16","0.3493449781659389"
"900","1","","209.11344670173438","","0 min 0 sec","20",""
"900","2","","285.8330261986987","","0 min 0 sec","20",""
"901","1","479.2","286.46441621108625","82.8","1 min 23 sec","20","0.24154589371980678"
"901","2","387.3","260.68768378523725","63.4","1 min 3 sec","15","0.23659305993690852"
"902","1","416.7","215.72550888528764","68.2","1 min 8 sec","12","0.1759530791788856"
"902","2","286.8","186.8770237705757","48.5","0 min 49 sec","9","0.18556701030927836"
"903","1","477.8","251.01356742811876","78.2","1 min 18 sec","14","0.17902813299232737"
"903","2","","291.3425480170524","","0 min 0 sec","20",""
"904","1","","180.10798984579765","","0 min 0 sec","20",""
"904","2","217.8","205.22794264627902","35.6","0 min 36 sec","11","0.3089887640449438"
"905","1","","521.857974180872","","0 min 0 sec","20",""
"905","2","","182.08471113999045","","0 min 0 sec","20",""
"906","1","666.4","303.1134326351139","109.5","1 min 50 sec","13","0.1187214611872146"
"906","2","","798.4931587160221","","0 min 0 sec","20",""
"907","1","","378.0239735548648","","0 min 0 sec","20",""
"907","2","","425.83252410402986","","0 min 0 sec","20",""
"908","1","","74.9279549810995","","0 min 0 sec","20",""
"908","2","334.6","224.07226013891403","79.8","1 min 20 sec","20","0.2506265664160401"
"909","1","","136.34149039773422","","0 min 0 sec","20",""
"909","2","","229.74623931805874","","0 min 0 sec","20",""
"910","1","","91.47371444820268","","0 min 0 sec","20",""
"910","2","278.2","262.842384203088","63.3","1 min 3 sec","13","0.20537124802527648"
"911","1","376.2","294.2324132021012","94.4","1 min 34 sec","19","0.20127118644067796"
"911","2","","282.3305883051892","","0 min 0 sec","20",""
"912","1","372","295.8479832713797","60.9","1 min 1 sec","15","0.24630541871921183"
"912","2","265.4","217.97569008238065","43.4","0 min 43 sec","18","0.4147465437788019"
"913","1","","264.11336907476385","","0 min 0 sec","20",""
"913","2","","466.1141195201734","","0 min 0 sec","20",""
"914","1","","193.06263307236165","","0 min 0 sec","20",""
"914","2","252.5","174.2848958827813","41.3","0 min 41 sec","15","0.36319612590799033"
"915","1","449.8","271.01367049310517","93.9","1 min 34 sec","16","0.1703940362087327"
"915","2","","216.03959398785017","","0 min 0 sec","20",""
"916","1","","120.232596800738","","0 min 0 sec","20",""
"916","2","","578.7835502677784","","0 min 0 sec","20",""
"917","1","595.9","223.47459507232617","114.4","1 min 54 sec","18","0.15734265734265734"
"917","2","","134.61013920618313","","0 min 0 sec","20",""
"918","1","","245.67186571288738","","0 min 0 sec","20",""
"918","2","","136.7353223133849","","0 min 0 sec","20",""
"919","1","399.4","222.99177525907783","89.2","1 min 29 sec","19","0.21300448430493274"
"919","2","","163.2447348845791","","0 min 0 sec","20",""
"920","1","","292.9752774879017","","0 min 0 sec","20",""
"920","2","","277.46127705372385","","0 min 0 sec","20",""
"921","1","","329.81875881361725","","0 min 0 sec","20",""
"921","2","311.2","216.3758918472214","59.8","0 min 60 sec","14","0.23411371237458195"
"922","1","507.7","274.45012248631303","83.1","1 min 23 sec","18","0.21660649819494587"
"922","2","","270.81096304868873","","0 min 0 sec","20",""
"923","1","","124.55777096542005","","0 min 0 sec","20",""
"923","2","","140.50133554373514","","0 min 0 sec","20",""
"924","1","328.9","285.2230894813752","53.8","0 min 54 sec","13","0.241635687732342"
"924","2","","240.36579996662167","","0 min 0 sec","20",""
"925","1","","116.45618832609208","","0 min 0 sec","20",""
"925","2","","82.9783514028349","","0 min 0 sec","20",""
"926","1","","273.0509856532217","","0 min 0 sec","20",""
"926","2","370.1","296.812269769952","63.2","1 min 3 sec","19","0.30063291139240506"
"927","1","","280.3279467898711","","0 min 0 sec","20",""
"927","2","","211.41885768057512","","0 min 0 sec","20",""
"928","1","270.5","212.12255300998598","63.7","1 min 4 sec","20","0.3139717425431711"
"928","2","","217.64928618711858","","0 min 0 sec","20",""
"929","1","349.9","256.11327698702314","57.2","0 min 57 sec","20","0.34965034965034963"
"929","2","464.8","264.5385469357873","92.1","1 min 32 sec","19","0.20629750271444083"
"930","1","","229.04989013353284","","0 min 0 sec","20",""
"930","2","","282.5916098338955","","0 min 0 sec","20",""
"931","1","287.7","263.0366583755591","47.1","0 min 47 sec","11","0.23354564755838642"
"931","2","","228.08376830243043","","0 min 0 sec","20",""
"932","1","","257.8213555661093","","0 min 0 sec","20",""
"932","2","368.9","289.34387838506217","62.9","1 min 3 sec","12","0.1907790143084261"
"933","1","505.1","270.8629064572148","82.6","1 min 23 sec","20","0.2421307506053269"
"933","2","","260.4510197837312","","0 min 0 sec","20",""
"934","1","320.9","267.63586648853294","52.5","0 min 53 sec","6","0.11428571428571428"
"934","2","295.8","255.74090034560865","51.4","0 min 51 sec","13","0.2529182879377432"
"935","1","","195.64813928367676","","0 min 0 sec","20",""
"935","2","","221.44545102998512","","0 min 0 sec","20",""
"936","1","","240.76455573844578","","0 min 0 sec","20",""
"936","2","","237.53965061199477","","0 min 0 sec","20",""
"937","1","","132.39324136916525","","0 min 0 sec","20",""
"937","2","","133.92960489588566","","0 min 0 sec","20",""
"938","1","","325.3340735001027","","0 min 0 sec","20",""
"938","2","220.9","189.42021865613307","40","0 min 40 sec","8","0.2"
"939","1","","236.86747171174414","","0 min 0 sec","20",""
"939","2","","240.47878332927357","","0 min 0 sec","20",""
"940","1","356.1","262.57347994183044","68.3","1 min 8 sec","6","0.08784773060029283"
"940","2","226.9","225.64670246621088","37.1","0 min 37 sec","5","0.1347708894878706"
"941","1","","256.93222948748826","","0 min 0 sec","20",""
"941","2","","260.61762871562644","","0 min 0 sec","20",""
"942","1","287.5","178.19483670360174","55.4","0 min 55 sec","13","0.23465703971119134"
"942","2","350.5","228.42013409990778","57.4","0 min 57 sec","15","0.2613240418118467"
"943","1","407.6","242.61688663191072","84.1","1 min 24 sec","12","0.14268727705112963"
"943","2","","204.22227706260375","","0 min 0 sec","20",""
"944","1","314.3","269.25820655452287","75.5","1 min 16 sec","13","0.17218543046357615"
"944","2","","223.80774618576766","","0 min 0 sec","20",""
"945","1","","277.4349833667048","","0 min 0 sec","20",""
"945","2","","290.6489939049962","","0 min 0 sec","20",""
"946","1","","180.63898340378424","","0 min 0 sec","20",""
"946","2","","164.43518947487726","","0 min 0 sec","20",""
"947","1","296.8","228.00745383397188","73.3","1 min 13 sec","17","0.2319236016371078"
"947","2","","286.70042279838157","","0 min 0 sec","20",""
"948","1","","273.0417365417912","","0 min 0 sec","20",""
"948","2","459.1","242.6006650297194","75.1","1 min 15 sec","18","0.2396804260985353"
"949","1","425.8","249.7835317773164","88.5","1 min 29 sec","19","0.21468926553672316"
"949","2","328.5","241.50275907032758","71.7","1 min 12 sec","20","0.2789400278940028"
"950","1","","266.83084138853866","","0 min 0 sec","20",""
"950","2","","261.6457286030663","","0 min 0 sec","20",""
"951","1","334.5","256.2570227409991","78","1 min 18 sec","17","0.21794871794871795"
"951","2","","220.84978683380749","","0 min 0 sec","20",""
"952","1","","140.0900190483585","","0 min 0 sec","20",""
"952","2","356","273.0996440658609","64.6","1 min 5 sec","15","0.2321981424148607"
"953","1","385.9","229.0684858226828","67.4","1 min 7 sec","15","0.22255192878338276"
"953","2","","223.61480891594658","","0 min 0 sec","20",""
"954","1","","293.3986681439795","","0 min 0 sec","20",""
